username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Windows,2014-12-11T20:48:00Z,103,90,"Microsoft now accepts #Bitcoin through BitPay for Xbox, #Windows and Windows Phone: http:// wndw.ms/BOmEtm",N/A,N/A,#Bitcoin #Windows,543130304794611713,https://twitter.com/Windows/status/543130304794611713
