Date,Open,High,Low,Close,Gain,Volume,Adj Close
2017-04-10T00:00:00Z,11454.110352,11496.730469,11435.709961,11464.339844,Gain,2785410000,11464.339844
2017-04-07T00:00:00Z,11444.299805,11483.719727,11428.360352,11445.580078,Gain,3053150000,11445.580078
2017-04-06T00:00:00Z,11426.580078,11485.379883,11410.450195,11457.290039,Gain,3201920000,11457.290039
2017-04-05T00:00:00Z,11501.620117,11560.820312,11418.860352,11423.360352,Loss,3770520000,11423.360352
2017-04-04T00:00:00Z,11463.780273,11472.040039,11424.169922,11470.540039,Gain,3206240000,11470.540039
2017-04-03T00:00:00Z,11495.330078,11502.25,11394.339844,11463.910156,Loss,3416400000,11463.910156
2017-03-31T00:00:00Z,11497.80957,11528.290039,11489.879883,11492.849609,Loss,3354110000,11492.849609
2017-03-30T00:00:00Z,11494.860352,11537.700195,11488.580078,11519.839844,Gain,3158420000,11519.839844
2017-03-29T00:00:00Z,11463.730469,11507.519531,11445.719727,11496.669922,Gain,3106940000,11496.669922
2017-03-28T00:00:00Z,11403.709961,11511.879883,11402.740234,11493.839844,Gain,3367780000,11493.839844
2017-03-27T00:00:00Z,11341.320312,11427.849609,11324.5,11414.330078,Gain,3240230000,11414.330078
2017-03-24T00:00:00Z,11440.910156,11468.919922,11381.959961,11418.889648,Loss,2975130000,11418.889648
2017-03-23T00:00:00Z,11410.469727,11494.040039,11404.160156,11430.889648,Gain,3260600000,11430.889648
2017-03-22T00:00:00Z,11406.599609,11440.879883,11372.299805,11426.69043,Gain,3572730000,11426.69043
2017-03-21T00:00:00Z,11598.55957,11607.230469,11412.879883,11420.429688,Loss,4265590000,11420.429688
2017-03-20T00:00:00Z,11582.719727,11591.330078,11540.450195,11556.929688,Loss,3054930000,11556.929688
2017-03-17T00:00:00Z,11614.900391,11621.570312,11582.469727,11589.009766,Loss,5178040000,11589.009766
2017-03-16T00:00:00Z,11619.05957,11630.929688,11583.429688,11600.240234,Loss,3365660000,11600.240234
2017-03-15T00:00:00Z,11490.320312,11609.860352,11490.320312,11590.320312,Gain,3906840000,11590.320312
2017-03-14T00:00:00Z,11479.030273,11479.030273,11428.730469,11459.299805,Loss,3172630000,11459.299805
2017-03-13T00:00:00Z,11507.19043,11522.44043,11498.099609,11519.44043,Gain,3133900000,11519.44043
2017-03-10T00:00:00Z,11510.94043,11520.669922,11454.080078,11500.769531,Loss,3432950000,11500.769531
2017-03-09T00:00:00Z,11454.589844,11484.019531,11411.839844,11457.650391,Gain,3716340000,11457.650391
2017-03-08T00:00:00Z,11511.839844,11521.230469,11443.030273,11448.219727,Loss,3812100000,11448.219727
2017-03-07T00:00:00Z,11547.790039,11547.790039,11498.929688,11506.330078,Loss,3518390000,11506.330078
2017-03-06T00:00:00Z,11556.629883,11562.589844,11517.599609,11547.790039,Loss,3232700000,11547.790039
2017-03-03T00:00:00Z,11575.919922,11604.519531,11558.820312,11598.370117,Gain,3555260000,11598.370117
2017-03-02T00:00:00Z,11633.639648,11633.639648,11569.650391,11575.919922,Loss,3821320000,11575.919922
2017-03-01T00:00:00Z,11593.209961,11687.070312,11593.209961,11661.219727,Gain,4345180000,11661.219727
2017-02-28T00:00:00Z,11528.910156,11542,11498.910156,11512.400391,Loss,4210140000,11512.400391
2017-02-27T00:00:00Z,11531.389648,11564.639648,11517.330078,11558.360352,Gain,3582610000,11558.360352
2017-02-24T00:00:00Z,11556.150391,11556.150391,11486.169922,11541.290039,Loss,3831570000,11541.290039
2017-02-23T00:00:00Z,11586.959961,11590.349609,11525.410156,11556.150391,Loss,4015260000,11556.150391
2017-02-22T00:00:00Z,11544.169922,11567.950195,11530.849609,11550.19043,Gain,3468670000,11550.19043
2017-02-21T00:00:00Z,11517.94043,11582.639648,11517.94043,11578.259766,Gain,3579780000,11578.259766
2017-02-17T00:00:00Z,11468.009766,11510.919922,11455.660156,11510.919922,Gain,3513060000,11510.919922
2017-02-16T00:00:00Z,11519.320312,11525.209961,11467.370117,11504.200195,Loss,3672370000,11504.200195
2017-02-15T00:00:00Z,11469.099609,11523.929688,11445.419922,11514.400391,Gain,3775590000,11514.400391
2017-02-14T00:00:00Z,11419.110352,11468.879883,11396.509766,11468.879883,Gain,3520910000,11468.879883
2017-02-13T00:00:00Z,11378.110352,11450.639648,11378.110352,11433.929688,Gain,3349730000,11433.929688
2017-02-10T00:00:00Z,11347.929688,11390.889648,11345.780273,11377.719727,Gain,3475020000,11377.719727
2017-02-09T00:00:00Z,11274.379883,11339.759766,11274.379883,11327.679688,Gain,3677940000,11327.679688
2017-02-08T00:00:00Z,11222.080078,11254.790039,11196.929688,11251.80957,Gain,3609740000,11251.80957
2017-02-07T00:00:00Z,11271.75,11285.179688,11229.200195,11243.389648,Loss,3448690000,11243.389648
2017-02-06T00:00:00Z,11278.410156,11289.480469,11245.459961,11264.110352,Loss,3109050000,11264.110352
2017-02-03T00:00:00Z,11268.019531,11316.730469,11257.169922,11310.75,Gain,3597970000,11310.75
2017-02-02T00:00:00Z,11196.129883,11225.459961,11181.429688,11215.379883,Gain,3807710000,11215.379883
2017-02-01T00:00:00Z,11244.820312,11259.889648,11171.570312,11207.240234,Loss,3916610000,11207.240234
2017-01-31T00:00:00Z,11195.519531,11225.94043,11166.209961,11222.959961,Gain,4087450000,11222.959961
2017-01-30T00:00:00Z,11228.360352,11229.259766,11147.110352,11205.240234,Loss,3591270000,11205.240234
2017-01-27T00:00:00Z,11311.330078,11314.320312,11270.639648,11283.19043,Loss,3135890000,11283.19043
2017-01-26T00:00:00Z,11335.719727,11344.740234,11303.05957,11313.129883,Loss,3610360000,11313.129883
2017-01-25T00:00:00Z,11297.429688,11343.780273,11294.759766,11339.05957,Gain,3846020000,11339.05957
2017-01-24T00:00:00Z,11183.55957,11269.639648,11180.780273,11249.290039,Gain,3810960000,11249.290039
2017-01-23T00:00:00Z,11178.429688,11188.580078,11130.049805,11170.629883,Loss,3152710000,11170.629883
2017-01-20T00:00:00Z,11175.519531,11208.209961,11160.589844,11192.790039,Gain,3524970000,11192.790039
2017-01-19T00:00:00Z,11195.830078,11203.379883,11118.469727,11148.860352,Loss,3165970000,11148.860352
2017-01-18T00:00:00Z,11187.330078,11203.429688,11166.790039,11196.110352,Gain,3315250000,11196.110352
2017-01-17T00:00:00Z,11209.719727,11221.900391,11176.5,11196.299805,Loss,3584990000,11196.299805
2017-01-13T00:00:00Z,11218.049805,11244.320312,11212.080078,11227.169922,Gain,3081270000,11227.169922
2017-01-12T00:00:00Z,11213.900391,11214.580078,11136.19043,11204.150391,Loss,3462130000,11204.150391
2017-01-11T00:00:00Z,11181.929688,11226.799805,11154.009766,11226.790039,Gain,3620410000,11226.790039
2017-01-10T00:00:00Z,11181.740234,11229.509766,11171.580078,11183.330078,Gain,3638790000,11183.330078
2017-01-09T00:00:00Z,11209.709961,11209.709961,11169.759766,11169.790039,Loss,3217610000,11169.790039
2017-01-06T00:00:00Z,11235.44043,11260.839844,11205.299805,11237.629883,Gain,3339890000,11237.629883
2017-01-05T00:00:00Z,11243.120117,11264.169922,11209.629883,11247.700195,Gain,3761820000,11247.700195
2017-01-04T00:00:00Z,11186.780273,11252.629883,11186.780273,11246.549805,Gain,3764890000,11246.549805
2017-01-03T00:00:00Z,11138.849609,11176.910156,11094.290039,11154.349609,Gain,3770530000,11154.349609
2016-12-30T00:00:00Z,11094.80957,11104.089844,11034.049805,11056.900391,Loss,2670900000,11056.900391
2016-12-29T00:00:00Z,11071.110352,11092.480469,11057.669922,11074.330078,Gain,2336370000,11074.330078
2016-12-28T00:00:00Z,11148.320312,11149.790039,11057.150391,11058.879883,Loss,2392360000,11058.879883
2016-12-27T00:00:00Z,11601.290039,11688.450195,11144.120117,11146.400391,Loss,1987080000,11146.400391
2016-12-23T00:00:00Z,11111.5,11128.860352,11110.049805,11128.80957,Gain,2020550000,11128.80957
2016-12-22T00:00:00Z,11127.780273,11127.780273,11100.929688,11114.139648,Loss,2876320000,11114.139648
2016-12-21T00:00:00Z,11170.410156,11174.400391,11142.570312,11142.570312,Loss,2852230000,11142.570312
2016-12-20T00:00:00Z,11145.290039,11176.679688,11145.290039,11172.200195,Gain,3298780000,11172.200195
2016-12-19T00:00:00Z,11127,11150.30957,11110.589844,11128.549805,Gain,3248370000,11128.549805
2016-12-16T00:00:00Z,11152.209961,11162.94043,11109.589844,11125.219727,Loss,5920340000,11125.219727
2016-12-15T00:00:00Z,11087.129883,11170.650391,11086.389648,11131.889648,Gain,4168200000,11131.889648
2016-12-14T00:00:00Z,11214.030273,11234,11087.009766,11098.669922,Loss,4406970000,11098.669922
2016-12-13T00:00:00Z,11216.830078,11256.070312,11189.429688,11237.160156,Gain,3857590000,11237.160156
2016-12-12T00:00:00Z,11200.200195,11227.299805,11163.200195,11177.269531,Loss,4034510000,11177.269531
2016-12-09T00:00:00Z,11153.099609,11194.230469,11152.679688,11191.790039,Gain,3884480000,11191.790039
