Date,Open,High,Low,Close,Gain,Volume,Adj Close
2017-04-10T00:00:00Z,18800.220703,18850.800781,18762.699219,18797.880859,Loss,0,18797.880859
2017-04-07T00:00:00Z,18714.980469,18785.730469,18517.429688,18664.630859,Loss,0,18664.630859
2017-04-06T00:00:00Z,18754.369141,18797.439453,18532.650391,18597.060547,Loss,0,18597.060547
2017-04-05T00:00:00Z,18900.699219,18941.939453,18773.939453,18861.269531,Loss,0,18861.269531
2017-04-04T00:00:00Z,18933.820312,18947.330078,18703.630859,18810.25,Loss,0,18810.25
2017-04-03T00:00:00Z,18988,19068.619141,18920.519531,18983.230469,Loss,0,18983.230469
2017-03-31T00:00:00Z,19170.419922,19210.919922,18909.259766,18909.259766,Loss,0,18909.259766
2017-03-30T00:00:00Z,19150.820312,19218.080078,19043.480469,19063.220703,Loss,0,19063.220703
2017-03-29T00:00:00Z,19216.779297,19251.300781,19164.609375,19217.480469,Gain,0,19217.480469
2017-03-28T00:00:00Z,19159.070312,19203.640625,19113.439453,19202.869141,Gain,0,19202.869141
2017-03-27T00:00:00Z,18985.589844,18985.589844,18985.589844,18985.589844,Gain,0,18985.589844
2017-03-24T00:00:00Z,19066.349609,19296.050781,19060.640625,19262.529297,Gain,0,19262.529297
2017-03-23T00:00:00Z,19048.839844,19105.109375,18973.75,19085.310547,Gain,0,19085.310547
2017-03-22T00:00:00Z,19146.619141,19183.269531,19026.529297,19041.380859,Loss,0,19041.380859
2017-03-21T00:00:00Z,19416.550781,19485.140625,19337.220703,19455.880859,Gain,0,19455.880859
2017-03-20T00:00:00Z,19510.890625,19547.509766,19487.919922,19521.589844,Gain,0,19521.589844
2017-03-17T00:00:00Z,19510.890625,19547.509766,19487.919922,19521.589844,Gain,0,19521.589844
2017-03-16T00:00:00Z,19458.699219,19618.990234,19454.169922,19590.140625,Gain,0,19590.140625
2017-03-15T00:00:00Z,19528.75,19581.529297,19503.740234,19577.380859,Gain,0,19577.380859
2017-03-14T00:00:00Z,19634,19638,19600,19609.5,Loss,0,19609.5
2017-03-13T00:00:00Z,19604.609375,19656.480469,19531.509766,19633.75,Gain,0,19633.75
2017-03-10T00:00:00Z,19444.710938,19623.720703,19427.810547,19604.609375,Gain,0,19604.609375
2017-03-09T00:00:00Z,19343.060547,19350.199219,19262.980469,19318.580078,Loss,0,19318.580078
2017-03-08T00:00:00Z,19308.529297,19326.400391,19198.779297,19254.029297,Loss,0,19254.029297
2017-03-07T00:00:00Z,19337.189453,19375.089844,19317.099609,19344.150391,Gain,0,19344.150391
2017-03-06T00:00:00Z,19409.179688,19411.539062,19340.320312,19379.140625,Loss,0,19379.140625
2017-03-03T00:00:00Z,19551.339844,19587.789062,19392.75,19469.169922,Loss,0,19469.169922
2017-03-02T00:00:00Z,19624.820312,19668.009766,19564.800781,19564.800781,Loss,0,19564.800781
2017-03-01T00:00:00Z,19226.939453,19415.550781,19164.619141,19393.539062,Gain,0,19393.539062
2017-02-28T00:00:00Z,19194.679688,19267.990234,19118.990234,19118.990234,Loss,0,19118.990234
2017-02-27T00:00:00Z,19130.509766,19178.990234,18995.550781,19107.470703,Loss,0,19107.470703
2017-02-24T00:00:00Z,19232.109375,19381.099609,19219.580078,19283.539062,Gain,0,19283.539062
2017-02-23T00:00:00Z,19379.919922,19379.919922,19262.630859,19371.460938,Loss,0,19371.460938
2017-02-22T00:00:00Z,19419.220703,19419.220703,19329.279297,19379.869141,Loss,0,19379.869141
2017-02-21T00:00:00Z,19267.869141,19395.349609,19261.980469,19381.439453,Gain,0,19381.439453
2017-02-20T00:00:00Z,19234.619141,19274.75,19115.109375,19251.080078,Gain,0,19251.080078
2017-02-17T00:00:00Z,19228.740234,19275.390625,19173.529297,19234.619141,Gain,0,19234.619141
2017-02-16T00:00:00Z,19431.609375,19431.609375,19260.240234,19347.529297,Loss,0,19347.529297
2017-02-15T00:00:00Z,19438.810547,19495.619141,19420,19437.980469,Loss,0,19437.980469
2017-02-14T00:00:00Z,19478.859375,19501.009766,19232.849609,19238.980469,Loss,0,19238.980469
2017-02-13T00:00:00Z,19513.779297,19519.439453,19418.179688,19459.150391,Loss,0,19459.150391
2017-02-10T00:00:00Z,19216.740234,19395.990234,19193.570312,19378.929688,Gain,0,19378.929688
2017-02-09T00:00:00Z,18942.039062,18991.230469,18874.910156,18907.669922,Loss,0,18907.669922
2017-02-08T00:00:00Z,18951.160156,19009.240234,18875.570312,19007.599609,Gain,0,19007.599609
2017-02-07T00:00:00Z,18844.119141,18970.580078,18805.320312,18910.779297,Gain,0,18910.779297
2017-02-06T00:00:00Z,19069.720703,19075.570312,18899.400391,18976.710938,Loss,0,18976.710938
2017-02-03T00:00:00Z,18996.740234,19061.259766,18830.890625,18918.199219,Loss,0,18918.199219
2017-02-02T00:00:00Z,19152.789062,19170.630859,18866.800781,18914.580078,Loss,0,18914.580078
2017-02-01T00:00:00Z,18926.970703,19155.789062,18916.179688,19148.080078,Gain,0,19148.080078
2017-01-31T00:00:00Z,19145.349609,19199.75,19041.339844,19041.339844,Loss,0,19041.339844
2017-01-30T00:00:00Z,19371.279297,19390.970703,19295.800781,19368.849609,Loss,0,19368.849609
2017-01-27T00:00:00Z,19453.509766,19486.679688,19404.130859,19467.400391,Gain,0,19467.400391
2017-01-26T00:00:00Z,19260.669922,19405.230469,19232.460938,19402.390625,Gain,0,19402.390625
2017-01-25T00:00:00Z,19091.230469,19127.460938,18987.449219,19057.5,Loss,0,19057.5
2017-01-24T00:00:00Z,18817.990234,18916.990234,18783.990234,18787.990234,Loss,0,18787.990234
2017-01-23T00:00:00Z,18938.449219,19024.210938,18879.679688,18891.029297,Loss,0,18891.029297
2017-01-20T00:00:00Z,19059.150391,19176.859375,19040.199219,19137.910156,Gain,0,19137.910156
2017-01-19T00:00:00Z,19082.830078,19122.390625,18982.130859,19072.25,Loss,0,19072.25
2017-01-18T00:00:00Z,18753.960938,18941.240234,18650.330078,18894.369141,Gain,119100,18894.369141
2017-01-17T00:00:00Z,19038.449219,19043.910156,18812.859375,18813.529297,Loss,119100,18813.529297
2017-01-16T00:00:00Z,19219.130859,19255.410156,19061.269531,19095.240234,Loss,119100,19095.240234
2017-01-13T00:00:00Z,19174.970703,19299.359375,19156.929688,19287.279297,Gain,119100,19287.279297
2017-01-12T00:00:00Z,19300.189453,19300.189453,19069.019531,19134.699219,Loss,119100,19134.699219
2017-01-11T00:00:00Z,19358.640625,19402.169922,19325.460938,19364.669922,Gain,119100,19364.669922
2017-01-10T00:00:00Z,19414.830078,19484.900391,19255.349609,19301.439453,Loss,119100,19301.439453
2017-01-06T00:00:00Z,19393.550781,19472.369141,19354.439453,19454.330078,Gain,119100,19454.330078
2017-01-05T00:00:00Z,19602.099609,19615.400391,19473.279297,19520.689453,Loss,134500,19520.689453
2017-01-04T00:00:00Z,19298.679688,19594.160156,19277.929688,19594.160156,Gain,163500,19594.160156
2016-12-30T00:00:00Z,18997.679688,19176.810547,18991.589844,19114.369141,Gain,117800,19114.369141
2016-12-29T00:00:00Z,19301.039062,19301.039062,19092.220703,19145.140625,Loss,0,19145.140625
2016-12-28T00:00:00Z,19392.109375,19442.130859,19364.730469,19401.720703,Gain,77700,19401.720703
2016-12-27T00:00:00Z,19353.429688,19478.580078,19352.060547,19403.060547,Gain,110200,19403.060547
2016-12-26T00:00:00Z,19394.410156,19432.480469,19385.939453,19396.640625,Gain,0,19396.640625
2016-12-22T00:00:00Z,19396.849609,19427.669922,19327.509766,19427.669922,Gain,113500,19427.669922
2016-12-21T00:00:00Z,19547.279297,19592.900391,19375.189453,19444.490234,Loss,0,19444.490234
2016-12-20T00:00:00Z,19367.839844,19511.199219,19356.810547,19494.529297,Gain,119600,19494.529297
2016-12-19T00:00:00Z,19345.839844,19399.259766,19307.140625,19391.599609,Gain,106000,19391.599609
2016-12-16T00:00:00Z,19438.390625,19439.970703,19360.359375,19401.150391,Loss,148700,19401.150391
2016-12-15T00:00:00Z,19327.699219,19436.900391,19192.599609,19273.789062,Loss,0,19273.789062
2016-12-14T00:00:00Z,19270.009766,19284.279297,19184.75,19253.609375,Loss,0,19253.609375
2016-12-13T00:00:00Z,19120.759766,19253.509766,19060.720703,19250.519531,Gain,0,19250.519531
2016-12-12T00:00:00Z,19183.820312,19280.929688,19054,19155.029297,Loss,0,19155.029297
2016-12-09T00:00:00Z,18839.980469,19042.480469,18821.410156,18996.369141,Gain,212300,18996.369141
2016-12-08T00:00:00Z,18674.189453,18765.470703,18614.009766,18765.470703,Gain,0,18765.470703
2016-12-07T00:00:00Z,18434.539062,18502.470703,18410.880859,18496.689453,Gain,151700,18496.689453
2016-12-06T00:00:00Z,18457.199219,18484.800781,18318.990234,18360.539062,Loss,154000,18360.539062
2016-12-05T00:00:00Z,18349.919922,18365.740234,18227.390625,18274.990234,Loss,130500,18274.990234
2016-12-02T00:00:00Z,18435.550781,18469.679688,18315.380859,18426.080078,Loss,191300,18426.080078
2016-12-01T00:00:00Z,18535.240234,18746.279297,18469.269531,18513.119141,Loss,182400,18513.119141
2016-11-30T00:00:00Z,18356.029297,18370.310547,18280.660156,18308.480469,Loss,164700,18308.480469
2016-11-29T00:00:00Z,18263.630859,18327.509766,18258.820312,18307.039062,Gain,121800,18307.039062
2016-11-28T00:00:00Z,18302.580078,18374.929688,18222.820312,18356.890625,Gain,145000,18356.890625
2016-11-25T00:00:00Z,18387.589844,18482.939453,18288.5,18381.220703,Loss,160000,18381.220703
2016-11-24T00:00:00Z,18329.779297,18382.720703,18310.310547,18333.410156,Gain,144900,18333.410156
2016-11-22T00:00:00Z,18091.050781,18175.630859,18050.550781,18162.939453,Gain,118200,18162.939453
2016-11-21T00:00:00Z,18038.089844,18129.029297,18007.789062,18106.019531,Gain,135700,18106.019531
2016-11-18T00:00:00Z,18024.210938,18043.720703,17967.410156,17967.410156,Loss,161800,17967.410156
2016-11-17T00:00:00Z,17766.609375,17884.060547,17764.080078,17862.630859,Gain,161100,17862.630859
2016-11-16T00:00:00Z,17832.509766,17886.439453,17807.470703,17862.210938,Gain,194300,17862.210938
2016-11-15T00:00:00Z,17690.220703,17727.580078,17605.769531,17668.150391,Loss,168000,17668.150391
2016-11-14T00:00:00Z,17467.490234,17697.330078,17455.779297,17672.619141,Gain,165300,17672.619141
2016-11-11T00:00:00Z,17526.609375,17621.730469,17333.490234,17374.789062,Loss,241800,17374.789062
2016-11-10T00:00:00Z,16562.859375,17393.820312,16560.660156,17344.419922,Gain,222500,17344.419922
2016-11-09T00:00:00Z,17281.949219,17427.710938,16111.80957,16251.540039,Loss,274900,16251.540039
2016-11-08T00:00:00Z,17242.699219,17247.039062,17130.830078,17171.380859,Loss,100000,17171.380859
2016-11-07T00:00:00Z,17126.029297,17186.890625,17056.839844,17177.210938,Gain,113000,17177.210938
2016-11-04T00:00:00Z,16964.5,16996.089844,16801.980469,16905.359375,Loss,130800,16905.359375
2016-11-02T00:00:00Z,17238,17283.599609,17080.589844,17134.679688,Loss,131100,17134.679688
2016-11-01T00:00:00Z,17380.539062,17473.119141,17339.640625,17442.400391,Gain,119300,17442.400391
2016-10-31T00:00:00Z,17360.890625,17433.130859,17327.619141,17425.019531,Gain,152500,17425.019531
2016-10-28T00:00:00Z,17448.25,17461.029297,17406.720703,17446.410156,Loss,162900,17446.410156
2016-10-27T00:00:00Z,17346.390625,17414.210938,17278.119141,17336.419922,Loss,104400,17336.419922
2016-10-26T00:00:00Z,17329.029297,17391.839844,17295.460938,17391.839844,Gain,95200,17391.839844
2016-10-25T00:00:00Z,17298.630859,17381.800781,17298.630859,17365.25,Gain,105100,17365.25
2016-10-24T00:00:00Z,17216.560547,17244.740234,17162.210938,17234.419922,Gain,85100,17234.419922
2016-10-21T00:00:00Z,17283.75,17288.890625,17151.980469,17184.589844,Loss,110800,17184.589844
2016-10-20T00:00:00Z,16999.359375,17235.5,16992.140625,17235.5,Gain,109000,17235.5
2016-10-19T00:00:00Z,16952.910156,17016.660156,16938.460938,16998.910156,Gain,98600,16998.910156
2016-10-18T00:00:00Z,16862.310547,16966.900391,16844.169922,16963.609375,Gain,98600,16963.609375
2016-10-17T00:00:00Z,16871.839844,16954.439453,16821.490234,16900.119141,Gain,92200,16900.119141
2016-10-14T00:00:00Z,16751.039062,16866.560547,16727.779297,16856.369141,Gain,106100,16856.369141
2016-10-13T00:00:00Z,16923.820312,16974.25,16739.730469,16774.240234,Loss,107800,16774.240234
2016-10-12T00:00:00Z,16850.730469,16951.539062,16839.410156,16840,Loss,112800,16840
